ItemID,Sentiment,SentimentText
1038127,Positive,maloha to wade and esther hope mike and emi survived hopefully everyone gets lei d on the way back 
1038128,Negative,maly khilg i get out of bed someone plz pull me
1038129,Negative,mam i need me some sleep stuck in class and wish i was in bed 
1038130,Negative,mam wont let me have pizza and the scent of cooked dinner is getting stronger noooo 
1038131,Negative,mam honestly i need a bit attention just a bit taken from her side she cost u a lot and me nothing
1038132,Negative,mam hurry up with the dinner im soooo hungry
1038133,Positive,mama amp baby sloth that is http twitpic com 6sj5t
1038134,Negative,mama d is gone 4 day work week rocks though 
1038135,Positive,mama looks hot tonight i either picked out the items in her outfit or bought them for her go me go mama
1038136,Negative,mama pulled out her rollers after mom fixed it for her 30 min ago thinking it s morning mom almost started to cry then had to redo it 
1038137,Negative,mama said being busy with work is gd for me don t rly think so myself torn btw tv amp sleep my two fav past times 
1038138,Positive,mama you re the best thing that ever happen to me thanks for everything amp and sorry for hurting you i love you lt 3
1038139,Negative,mama s little yella pils tastes like strong natty light
1038140,Positive,mamee sed we could have mcdonalds for dinner mmmm imma get me a board game for a buck extra
1038141,Positive,le morning le sun le coffee let s see what s going on today
1038142,Positive,le plans it would have been cool to try it out 
1038143,Positive,lea and me ï ½ paris
1038144,Negative,lead in bed watching tv i m booored anyone online i can twitter to hehee
1038145,Positive,lead singer of fratellis john jus said hi to me
1038146,Positive,leading the dftba street team mission so far http theoryoferin livejournal com 576210 html if you haven t signed up yet lt 3
1038147,Negative,league 2 club accrington stanley face a high court date on 10 6 after being issued with a winding up order by hm revenue and customs 
1038148,Negative,leah was just screaming for 3 hours nd i got frustrated with her i feel so guilty now its not her fault yet i was frustrated ne way
1038149,Negative,leamer town
1038150,Positive,lean cuisine cheese ravioli that s good enough 
1038151,Positive,lean on me when your not strong and ile be your friend oh camp
1038152,Negative,lean pocket amp corndog for dinner i really need to do some shopping 
1038153,Negative,lean pockets are just not as filling as hot pockets
1038154,Negative,leaning statistic
1038155,Positive,leanne has been playing tomb raider legend amp underworld
1038156,Negative,leanne rhimes is tight with jensen ackles lucky biatch
1038157,Negative,leapyear is not as fun as primavera 
1038158,Positive,learing for history only 7 weeks left
1038159,Positive,learn for driving school tomorrow buy tickets for serengeti
1038160,Negative,learn for school its so boriing
1038161,Positive,learn from yesterday live today and hope for tomorrow
1038162,Positive,learn humility and submission my dear girl looking forward to next week 
1038163,Positive,learn japanese 4th lesson of the quot let s learn japanese quot japan foundation lessons
1038164,Positive,learn more about ithaca s taste of the nation event in our newest podcast episode listen or download at www eatingithaca com
1038165,Positive,learn the 11 secrets on how to increase traffic on your website check them out http www webtips4you com advertise html enjoy 
1038166,Negative,learn the secrets of building your own solar energy check http bit ly kw5pam moving out and leaving wallace
1038167,Positive,learn learn and learn 
1038168,Negative,learned a lot about apple and macbooks last night ironicly i m selling my ipod today 
1038169,Negative,learned a lot about climate change clean coal and more yay yp4 leadership academy sad it s the last day 
1038170,Positive,learned ant code building
1038171,Positive,learned for about 10 minutes then played poker till now but i won a sit amp go tournament
1038172,Positive,learned how to skate today 
1038173,Positive,learned most of a song on the guitar haha i feel semi accomplished time to watch sopranos and eat lefover pasta mmmmmmmmm
1038174,Negative,learned not to get on twitter when u come home 7am drunk bad news 
1038175,Positive,learned swing swing by aar on the guitar another rediscovery of a very good old song this sunday morning is delicious 
1038176,Positive,learned the basics of bass blues lines i m gonna start weeping now
1038177,Negative,learned the hard way to pump my breaks and drive slow but i learned non the less
1038178,Positive,learned to put gas in a car move n up in life 
1038179,Negative,learnig for the exams pretty sucks 
1038180,Negative,learnin again for chemistry exam god thanks when all the exams are over have a nice day bye our party yesterday was great 
1038181,Positive,mamma mia abba music plays every weekend
1038182,Negative,mamma mia here i dont go again
1038183,Positive,mamma mia here i go again 
1038184,Negative,mammaw my husband thought my fruit idea was dumb so he went with a gift card yuck i would rather have fruit
1038185,Negative,mammmas got the straightners
1038186,Negative,mams in a right mood dads feeling depressed and im caught exactly in the middle of them both
1038187,Negative,mamta is eating my brains m brain dead
1038188,Positive,mamu is going to bank time to blast some paramore flyleaf fireflight from the 5 1 speakers
1038189,Negative,man going to a funeral friday
1038190,Negative,man practice starts tomorrow already so bogus but can t wait for camp at ferris i wanna see my andy at dirt fest ahhh 
1038191,Positive,man aim on my bb is fun haven t used it before 
1038192,Negative,man all this hot weather this weekend then i wake up to a foggy cool morning no likey
1038193,Negative,man am i hungry its raining so no outside for me
1038194,Negative,man am i sick of studying http yfrog com 0jxnxj
1038195,Negative,man andy s truck messed up so who knows when i ll see him
1038196,Negative,man another vep performance let s get it my heart goes out to my crew sorry about the family issues i ll cover your work today stay up
1038197,Negative,man being a little kid is hard i remember 
1038198,Negative,man but it dose get lonely all by your self
1038199,Negative,man can t seem to get out of bed but i must
1038200,Positive,man da graduation party was so much fun 
1038201,Negative,man do i feel guilty used fastrak on another car and got two tickets blahhh and four more to come huhhh sori tita sally
1038202,Negative,man everyone is going to the beach today except me
1038203,Negative,man fuck twitter it s being a bitch with my phone still
1038204,Negative,man going to work over night sucks how can some people work this hours all the time aaaah gotta get ready now right after i eat hehee
1038205,Negative,man hail nah i think im getting a cold 
1038206,Positive,man i lt 3 sweet tea 
1038207,Positive,man i am all danced out earpwr grrrr alexis gideon etc were amazing great show
1038208,Negative,man i am bored i hate packing i was planning on driving to sd tonight but too broke
1038209,Negative,man i am not looking forward to work in the morning my weekend went by way too fast
1038210,Negative,man i am really trying to get into harper s island but i just can t that nhl standley cup game on nbc is a blow out right now 
1038211,Negative,man i am sooo tired ugh not got de energy 2 say quot noo skul is 2morow quot sigh 
1038212,Negative,man i am sucha dork deer not dear i really do know who to spell just not when i need to 
