ItemID,Sentiment,SentimentText
1037914,Positive,new all time low song is sweet  can't wait for Nothing Personal
1037915,Negative,"new amp, but the shows cancelled. I wait to use it "
1037916,Negative,New app for iPhone: Locavore .ly/locavore2 VERY cool. But is there a G1 version?? 
1037917,Positive,new application to make my life more better as a night dwelling person: f.lux http://happystereopsis.com/flux/ eyes no longer hate screen! 
1037918,Positive,Laying on a couch in the warm up room  DAK. Didn't have to do any sets this morning. 
1037919,Negative,Laying on bed almost all day 
1037920,Positive,Laying on bed surrounded by revision books 
1037921,Negative,Laying on my bed bored 
1037922,Positive,"Laying on my bed, watching tele, n eating choc,, "
1037923,Positive,laying on my bed. Chillin. Bed soon. Waiting for Kait to get here so I can eat a cupcake! 
1037924,Negative,Laying on my friends floor trying to sleep &amp; wishing i had a cutie to text 
1037925,Positive,laying on my sofa about to go to sleep! 
1037926,Negative,laying on my stomach all day and not being able to move is super uber boring. I hurt my back 
1037927,Positive,Laying on the beach at the Carribean Beach Resort with Ron with a flower in my hair... Ahh its good 
1037928,Positive,Laying on the beachhhh 
1037929,Positive,laying on the bed.... ready to go get some asian takeaway 
1037930,Negative,Laying on the boat having a blast gotta go home tomorrow 
1037931,Positive,Laying on the couch holding my sleepy baby  these moment are few and far between... They grow up so fast
1037932,Negative,laying on the couch reading twilight ..trying to get rid of this 102.6 fever ! 
1037933,Positive,"laying on the couch watching hubby play golf on the xbox, "
1037934,Negative,Laying on the floor in our hotel... I can't sleep! 
1037935,Positive,Laying on the living room floor because the plug in is close for my phone lol.I said i refused to be without my phone while I sleep 
1037936,Negative,Laying on the trampoline. I feel sick 
1037937,Negative,laying on tiffany bed just playing around on the computer and thinkin bout someone i miss very much!! 
1037938,Positive,Laying out 
1037939,Negative,laying out &lt;3 .. then work 
1037940,Positive,Laying out allll day 
1037941,Positive,laying out alllll day 
1037942,Positive,Laying out by my pool-the water feels so nice! 
1037943,Positive,Laying out by the pool  Dane Cook in less than 7 hours!
1037944,Positive,Laying out by the pool! 
1037945,Positive,Laying out for a bit then going for a bike ride! Txt me if you need me! 
1037946,Positive,Laying out in the sun!! Loving the beautiful weather!! 
1037947,Positive,laying out on my back deck and enjoying the beautiful weather 
1037948,Positive,laying out soaking up the sun  Wow I love Nashville!
1037949,Positive,Laying out some rain pages... working on an Image Comics proposal... 
1037950,Positive,laying out then getting ready &amp; sigel's dance recital tonight &lt;3 call/text 
1037951,Positive,Laying out with @mar_hylton 
1037952,Positive,Laying out with mini 
1037953,Positive,"Laying out!  Wish @ChelseaLeighA wasn't goin to her grandparents so she could be with me! Ha, I'm gettin the hang of it!"
1037954,Positive,Laying out! Then gonna ride my bike some.. 
1037955,Positive,"Laying out, getting ready then shopping! "
1037956,Negative,laying out.  what's up in clyde tonight?  call the house or hit me up digitally! (no cell service 
1037957,Positive,Laying out...It's not hot enough yet 
1037958,Positive,laying outside with my mommmmma! this sun is hot! 
1037959,Positive,"Laying under him. Not sleepy at all, he is tho. &quot;Im not sleep, I'm up&quot; yea right.. "
1037960,Negative,Laying with boozer cuddling then bed... We just hit a 18 pointer  poor deer!!
1037961,Positive,laying with my boyfriend....awesome 
1037962,Positive,Laying with the fianc� 
1037963,Positive,Laying with the pup  love when she sleeps with me
1037964,Positive,layinq in bed listeninqq to &quot;Falls Away&quot; by Dawn Richard; amazing love song  peep it
1037965,Negative,making some food b4 we head to the beach 1 last time 
1037966,Positive,making some icons 
1037967,Positive,Making some naked manicotti  yum and cheesy!
1037968,Positive,Making some of my 'Bath Spa' wax melts. 
1037969,Positive,making some pancakes  mmm yummy
1037970,Positive,"Making some raison toast  mm yea, and listening to some of our mixes of new songs!"
1037971,Positive,Making some white tea. Delicious 
1037972,Positive,Making spaghetti for dinner. Gunna watch black hawk down with the Besties  what a good night to come 
1037973,Positive,making spinach ricotta tortellini from scratch  wish me luck
1037974,Positive,"Making Spinach Stuffed Chicken Breasts, Corn on the cob &amp; Mashed potatoes  #fb"
1037975,Positive,Making sponge bob cup cakes with karsyn 
1037976,Positive,making supper 
1037977,Positive,"making supper, its going to be really good! cranberry chicken is the main dish "
1037978,Positive,Making sure to call all of my sister's and wish them each a happy Mother's Day.   
1037979,Positive,"making swiss steak over noodles, and fresh broccoli mmm "
1037980,Negative,Making tea instead of coffee this morning. Doctor's orders.  I weep for my coffee.
1037981,Positive,Making the drive back to Canada...So check out happypinksugardesserts.com in the meantime! You'll be glad you did 
1037982,Negative,Making the Mac switch... and fixing my broken iTunes links at the same time. 
1037983,Negative,Making the realization that the itchy spots on my arms are probably poison oak 
1037984,Positive,making the sisters lunch. hanging out/cleaning then 2 ellies 2 hang out for a bit  i love summer!
1037985,Positive,Making these antique copper and swarovski crystal earrings to match the cameo necklace I made for my aunt that she just adores 
1037986,Positive,"Making this (http://tr.im/mWKC) for our church picnic today, then getting ready, then going to go enjoy the BEAUTIFUL day  Yay!"
1037987,Negative,"Making toast and coffee at the moment, but looking nervously at the sky - doesn't lool great for today "
1037988,Positive,Making toast for dinner in the oven on the pizza stone with leftover antipesto pizza topping  Mini pizzas!
1037989,Positive,Making tonight's playlist 
1037990,Positive,making triangles 
1037991,Positive,making triffle for breaking my fast. 
1037992,Positive,Making turkey cheeseburgers and spinach salad for dinner...and about 25 cupcakes for dessert 
1037993,Positive,Making tutorials! 
1037994,Negative,Making tutus. About 31 to make plus other orders 
1037995,Positive,Making up a pom routine. 
1037996,Positive,making up for my lack of drinking last night. 
1037997,Positive,"Making Veggetarian Chicken salad, yummy "
1037998,Positive,Making videos for facebook with the besties. Want one? Call us 
1037999,Negative,making videos on windows movie maker - 
1038000,Positive,making wishes! 
1038001,Positive,Making yet another attempt to attend church on a Sunday morning!  Looking forward to it y'all.
1038002,Positive,Making yummy cinnamon buns with my grandma 
1038003,Positive,Making yummy yummy cupcakes 
1038004,Negative,making: a movie. missing: the laker game today 
1038005,Negative,"makingg youtubes with myy cousin; bahaha.. grrrrr, he's goingg to vegas "
1038006,Positive,makingggg a mash-up video from good ol' times. 
1038007,Negative,Makn food. Out of onions! 
1038008,Negative,Maks is out for the night.  But he hasn't has a bath or his dinner yet.  
1038009,Negative,Malay oral exam is on Thursday  grr..malay..
1038010,Negative,"malaysia is just a place for layover, not worthy of a show  you're not first alex."
1038011,Negative,Layla has a licking problem. The sound keeps me awake when I'm trying to sleep until noon. 
1038012,Negative,Layn in bed about to go to wrk 
1038013,Positive,"Layout Changed, Now Looks Better  comments are appreciated happygoogleposition.com"
1038014,Positive,"lays with salsa limon and salt and coke, HEAVEN "
1038015,Positive,layyiiing down eating whippped cream frm a can 
1038016,Positive,Lazy  Sunday afternoon. Better get my ass in gear 
1038017,Negative,Lazy about updating twitter 
1038018,Positive,Lazy as ever. Destined to fail this week 
1038019,Negative,lazy as shiiiiit!!!!!! soooo don't wanna work tomorrow 
1038020,Positive,Lazy day and it's soooo HOT  outside today 
1038021,Positive,lazy day and night  loves it
1038022,Negative,Lazy day in is awesome but I really should go out 
1038023,Negative,"Lazy day today, can't find the motivation to do much of anything. "
1038024,Positive,lazy day tomorrow. so excited 
1038025,Positive,lazy day yay!  omg so sleepy! and those guys are so loud! wth!!! they've been there since 7am and its almost 6pm!!!! 
1038026,Negative,"lazy day, staying off the foot as much as possible. "
1038027,Negative,Lazy day. The weather is making me more sad. 
1038028,Negative,"Lazy dayy, not nice weather in england "
1038029,Positive,Lazy dayy.. Watching korean movie.. Cry cry cry.. 
1038030,Positive,lazy lass as always! 
1038031,Negative,"Lazy me lazy! Inspire me to get up and clean up my desk, tweeple... Or I've no hope "
1038032,Negative,Lazy monday.. 7hours to go before knock off 
1038033,Positive,Lazy morning people! Just woke up 
1038034,Positive,Lazy night. Watching a movie with some cool kids 
1038035,Positive,lazy on a sunday afternoon  ? http://blip.fm/~7dfbp
1038036,Positive,Lazy rainy day  slept most of it away lol
1038037,Positive,Lazy Saturday followed by a long weekend. Can't get much better than that! 
1038038,Positive,"Lazy Saturday, wake up in the late morning...hmm not quite as melodius as &quot;Lazy Sunday.&quot; Also, maybe seeing Up today, not Narnia "
1038039,Positive,Lazy Sunday - The lonely Island. yay 
1038040,Positive,Lazy Sunday- awesome day! Looking forward to kicking back to Merlin 
1038041,Negative,lazy sunday glamour bath before work. hoping i have time to make stuff today since i used my only free time last night to write a paper! 
1038042,Negative,"Lazy Sunday, books and sun in the park, fabulous. Pity it's got to be an early night - must be on a train at 7.30 tomorrow. Awesome "
1038043,Positive,"Lazy Sunday, just chillin'  home... I LOVE days like this!  "
1038044,Positive,lazy sunday. no bra. back to bed. cell on charge. hopefully Law &amp; Order is on. later tweeties 
1038045,Negative,Lazy Sunday. Staring at the screen 
1038046,Positive,Lazy Sunday... dusted off Forza Motorsport 2 and will play that all day 
1038047,Negative,lazy sunday.....don't want to start finals 
1038048,Negative,Lazy to cook dinner so i'm in drive thru line at KFC. I think everyone else had the same thought. 
1038049,Positive,"Lazy to play WoW, lets play with PS "
1038050,Negative,"lazy, hazy,rainy mess of a day.....Skyy is ill too "
1038051,Positive,lazy.. lazy is everywhere 
1038052,Negative,Lazying around the pool. No one here but me  - http://mobypicture.com/?639j3x
